ID;Fecha;Usuario;Acción;Entidad;Detalle
54200;"4/9/2026, 3:13:29 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54199;"4/9/2026, 3:13:29 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54198;"4/9/2026, 3:13:29 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0024"",""total"":620033799.5999999,""items"":1}"
54197;"4/9/2026, 3:13:29 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54196;"4/9/2026, 3:13:29 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54195;"4/9/2026, 3:13:29 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0023"",""total"":620033799.5999999,""items"":1}"
54194;"4/9/2026, 3:13:29 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54193;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54192;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0022"",""total"":620033799.5999999,""items"":1}"
54191;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54190;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54189;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0021"",""total"":620033799.5999999,""items"":1}"
54188;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54187;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54186;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0020"",""total"":620033799.5999999,""items"":1}"
54185;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54184;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54183;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0019"",""total"":620033799.5999999,""items"":1}"
54182;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54181;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54180;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0018"",""total"":620033799.5999999,""items"":1}"
54179;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54178;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54177;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0017"",""total"":620033799.5999999,""items"":1}"
54176;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54175;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54174;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0016"",""total"":620033799.5999999,""items"":1}"
54173;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54172;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54171;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0015"",""total"":620033799.5999999,""items"":1}"
54170;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54169;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54168;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0014"",""total"":620033799.5999999,""items"":1}"
54167;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54166;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54165;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0013"",""total"":620033799.5999999,""items"":1}"
54164;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54163;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54162;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0012"",""total"":620033799.5999999,""items"":1}"
54161;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54160;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54159;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0011"",""total"":620033799.5999999,""items"":1}"
54158;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54157;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54156;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0010"",""total"":620033799.5999999,""items"":1}"
54155;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54154;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54153;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0009"",""total"":620033799.5999999,""items"":1}"
54152;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54151;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54150;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0008"",""total"":620033799.5999999,""items"":1}"
54149;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54148;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54147;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0007"",""total"":620033799.5999999,""items"":1}"
54146;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54145;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54144;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0006"",""total"":620033799.5999999,""items"":1}"
54143;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54142;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54141;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0005"",""total"":620033799.5999999,""items"":1}"
54140;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54139;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54138;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0004"",""total"":620033799.5999999,""items"":1}"
54137;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54136;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54135;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0003"",""total"":620033799.5999999,""items"":1}"
54134;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54133;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54132;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0002"",""total"":620033799.5999999,""items"":1}"
54131;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100000,""difference"":-100000}"
54130;"4/9/2026, 3:13:28 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54129;"4/9/2026, 3:13:28 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":620033799.5999999,""items"":1}"
54128;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":101616.82,""difference"":-101616.82}"
54127;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7700"",""wasQuote"":""COT-2026-0001""}"
54126;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54125;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":1616.82,""items"":1}"
54124;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":164529.87,""difference"":-164529.87}"
54123;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7699"",""wasQuote"":""COT-2026-0001""}"
54122;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54121;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":64529.87,""items"":1}"
54120;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":112034.76,""difference"":-112034.76}"
54119;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7698"",""wasQuote"":""COT-2026-0001""}"
54118;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54117;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":12034.76,""items"":1}"
54116;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":103543.22,""difference"":-103543.22}"
54115;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7697"",""wasQuote"":""COT-2026-0001""}"
54114;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54113;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":3543.22,""items"":1}"
54112;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":101318.46,""difference"":-101318.46}"
54111;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7696"",""wasQuote"":""COT-2026-0001""}"
54110;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54109;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":1318.46,""items"":1}"
54108;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":121434.16,""difference"":-121434.16}"
54107;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7695"",""wasQuote"":""COT-2026-0001""}"
54106;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54105;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":21434.16,""items"":1}"
54104;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":132769.88,""difference"":-132769.88}"
54103;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7694"",""wasQuote"":""COT-2026-0001""}"
54102;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54101;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":32769.88,""items"":1}"
54100;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":132622.34,""difference"":-132622.34}"
54099;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7693"",""wasQuote"":""COT-2026-0001""}"
54098;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54097;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":32622.34,""items"":1}"
54096;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":120183.42,""difference"":-120183.42}"
54095;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7692"",""wasQuote"":""COT-2026-0001""}"
54094;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54093;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":20183.42,""items"":1}"
54092;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":192363.9,""difference"":-192363.9}"
54091;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7691"",""wasQuote"":""COT-2026-0001""}"
54090;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54089;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":92363.9,""items"":1}"
54088;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":127251.72,""difference"":-127251.72}"
54087;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7690"",""wasQuote"":""COT-2026-0001""}"
54086;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54085;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":27251.72,""items"":1}"
54084;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":186990.52000000002,""difference"":-186990.52000000002}"
54083;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7689"",""wasQuote"":""COT-2026-0001""}"
54082;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54081;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":86990.52,""items"":1}"
54080;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":117901.77,""difference"":-117901.77}"
54079;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7688"",""wasQuote"":""COT-2026-0001""}"
54078;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54077;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":17901.77,""items"":1}"
54076;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":137273.01,""difference"":-137273.01}"
54075;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7687"",""wasQuote"":""COT-2026-0001""}"
54074;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54073;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":37273.01,""items"":1}"
54072;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":121861.83,""difference"":-121861.83}"
54071;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7686"",""wasQuote"":""COT-2026-0001""}"
54070;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54069;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":21861.83,""items"":1}"
54068;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":100304.63,""difference"":-100304.63}"
54067;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7685"",""wasQuote"":""COT-2026-0001""}"
54066;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54065;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":304.63,""items"":1}"
54064;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":148952.68,""difference"":-148952.68}"
54063;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7684"",""wasQuote"":""COT-2026-0001""}"
54062;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54061;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":48952.68,""items"":1}"
54060;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":142652.95,""difference"":-142652.95}"
54059;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7683"",""wasQuote"":""COT-2026-0001""}"
54058;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54057;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":42652.95,""items"":1}"
54056;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":138546.91999999998,""difference"":-138546.91999999998}"
54055;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7682"",""wasQuote"":""COT-2026-0001""}"
54054;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54053;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":38546.92,""items"":1}"
54052;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":134858.01,""difference"":-134858.01}"
54051;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7681"",""wasQuote"":""COT-2026-0001""}"
54050;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54049;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":34858.01,""items"":1}"
54048;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":138885.03,""difference"":-138885.03}"
54047;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7680"",""wasQuote"":""COT-2026-0001""}"
54046;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54045;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":38885.03,""items"":1}"
54044;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":121137.53,""difference"":-121137.53}"
54043;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7679"",""wasQuote"":""COT-2026-0001""}"
54042;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54041;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":21137.53,""items"":1}"
54040;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":140361.68,""difference"":-140361.68}"
54039;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7678"",""wasQuote"":""COT-2026-0001""}"
54038;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54037;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":40361.68,""items"":1}"
54036;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":168922.02000000002,""difference"":-168922.02000000002}"
54035;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7677"",""wasQuote"":""COT-2026-0001""}"
54034;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54033;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":68922.02,""items"":1}"
54032;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":131172.11,""difference"":-131172.11}"
54031;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7676"",""wasQuote"":""COT-2026-0001""}"
54030;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54029;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":31172.11,""items"":1}"
54028;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":130806.45,""difference"":-130806.45}"
54027;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7675"",""wasQuote"":""COT-2026-0001""}"
54026;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54025;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":30806.45,""items"":1}"
54024;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":138097.99,""difference"":-138097.99}"
54023;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7674"",""wasQuote"":""COT-2026-0001""}"
54022;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54021;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":38097.99,""items"":1}"
54020;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":153465.97,""difference"":-153465.97}"
54019;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7673"",""wasQuote"":""COT-2026-0001""}"
54018;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54017;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":53465.97,""items"":1}"
54016;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":135161.48,""difference"":-135161.48}"
54015;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7672"",""wasQuote"":""COT-2026-0001""}"
54014;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54013;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":35161.48,""items"":1}"
54012;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":106893.04,""difference"":-106893.04}"
54011;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7671"",""wasQuote"":""COT-2026-0001""}"
54010;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54009;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":6893.04,""items"":1}"
54008;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":160407.35,""difference"":-160407.35}"
54007;"4/9/2026, 3:13:27 p. m.";Cajero;quote:converted;Sale;"{""saleNumber"":""V-2026-7670"",""wasQuote"":""COT-2026-0001""}"
54006;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:opened;CashSession;"{""initialCash"":100000}"
54005;"4/9/2026, 3:13:27 p. m.";Cajero;quote:created;Sale;"{""saleNumber"":""COT-2026-0001"",""total"":60407.35,""items"":1}"
54004;"4/9/2026, 3:13:27 p. m.";Cajero;cash-session:closed;CashSession;"{""finalCash"":0,""expectedCash"":188695.12,""difference"":-188695.12}"
